ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
14776	1.37E-14	1.96E-17	13.2455787	29.48994	2.6593221	ANXA5	annexin A5
1234	1.37E-14	1.97E-17	-13.2427692	29.48225	-1.8377269	NAPG	NSF attachment protein gamma
8961	1.42E-14	2.09E-17	13.222618	29.42705	5.9724487	CD44	CD44 molecule (Indian blood group)
20596	1.43E-14	2.13E-17	-13.2146659	29.40525	-4.0782667	PNMAL2	paraneoplastic Ma antigen family-like 2
27313	1.45E-14	2.18E-17	13.2063794	29.38252	6.2449517	FAM64A	family with sequence similarity 64 member A
19677	1.48E-14	2.27E-17	-13.192521	29.34449	-2.5960379	PREPL	prolyl endopeptidase-like
11702	1.63E-14	2.54E-17	13.1529171	29.23568	5.8726806	CD44	CD44 molecule (Indian blood group)
19644	1.68E-14	2.64E-17	13.1383509	29.19561	5.8334454	CD44	CD44 molecule (Indian blood group)
30541	1.77E-14	2.86E-17	-13.1099895	29.1175	-4.6865657		
33038	1.77E-14	2.88E-17	-13.108453	29.11327	-2.6231976	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
41408	1.78E-14	2.93E-17	-13.1016083	29.0944	-2.2306758	FAM131A	family with sequence similarity 131 member A
13713	1.86E-14	3.10E-17	13.0822754	29.04107	4.4045668	NES	nestin
2322	1.94E-14	3.28E-17	-13.0617696	28.98446	-5.414058	MFSD4A	major facilitator superfamily domain containing 4A
41761	1.94E-14	3.32E-17	13.0579148	28.97381	5.702836	KIFC1	kinesin family member C1
33281	1.99E-14	3.45E-17	13.0435768	28.93418	2.1882802	ZC3HAV1	"zinc finger CCCH-type containing, antiviral 1"
14385	2.07E-14	3.64E-17	13.025059	28.88297	5.739122	CD44	CD44 molecule (Indian blood group)
25791	2.29E-14	4.08E-17	-12.9850034	28.77202	-2.4222994	TSPYL1	TSPY like 1
20428	2.34E-14	4.21E-17	-12.97335	28.7397	-1.6539325	GRIPAP1	GRIP1 associated protein 1
21944	2.52E-14	4.60E-17	-12.9420762	28.65288	-4.1865298	DNM1	dynamin 1
23318	2.52E-14	4.67E-17	-12.9372209	28.63939	-2.3042884	RTN4	reticulon 4
8689	2.52E-14	4.70E-17	-12.9347405	28.6325	-2.7423144	ARPP19	cAMP regulated phosphoprotein 19
40440	2.62E-14	4.95E-17	12.9167664	28.58253	2.3456019	LSM8	"LSM8 homolog, U6 small nuclear RNA associated"
7580	2.63E-14	5.06E-17	-12.9086591	28.55997	-2.7493302	GOT1	glutamic-oxaloacetic transaminase 1
12722	2.63E-14	5.09E-17	-12.906868	28.55499	-2.6817527	TPRG1L	tumor protein p63 regulated 1-like
15534	2.74E-14	5.37E-17	12.8880413	28.50257	6.1778814	FAM64A	family with sequence similarity 64 member A
18789	2.74E-14	5.42E-17	-12.8848139	28.49358	-3.8977551	CHN1	chimerin 1
12460	2.74E-14	5.48E-17	12.8808393	28.48251	1.761061	STK38	serine/threonine kinase 38
38527	2.79E-14	5.64E-17	12.8704878	28.45366	1.7723084	CMTM6	CKLF like MARVEL transmembrane domain containing 6
3266	3.07E-14	6.27E-17	-12.8336747	28.35094	-6.0266981	KLK7	kallikrein related peptidase 7
33303	3.41E-14	7.05E-17	-12.7923223	28.23534	-3.1065151	CORO6	coronin 6
22169	3.82E-14	7.97E-17	-12.7497987	28.11623	-3.1143313	NCS1	neuronal calcium sensor 1
18972	3.94E-14	8.31E-17	12.7350776	28.07494	5.7682745	KIF20A	kinesin family member 20A
16749	4.06E-14	8.65E-17	-12.7211908	28.03597	-2.5791852		
21415	4.09E-14	8.81E-17	12.7146139	28.0175	5.5115281	KIF20A	kinesin family member 20A
6973	4.09E-14	8.90E-17	12.7112226	28.00797	6.0912002	FAM64A	family with sequence similarity 64 member A
2977	4.66E-14	1.03E-16	-12.6617516	27.86884	-3.6948982	GLS	glutaminase
26295	4.77E-14	1.06E-16	12.6502354	27.83641	2.8661135	CMTM3	CKLF like MARVEL transmembrane domain containing 3
42033	4.96E-14	1.11E-16	12.6334875	27.78921	2.4430482	GPX7	glutathione peroxidase 7
5922	5.13E-14	1.16E-16	-12.6184222	27.74671	-5.8496469	KALRN	"kalirin, RhoGEF kinase"
10258	5.25E-14	1.20E-16	-12.6066645	27.71353	-2.6568787		
38285	5.66E-14	1.31E-16	12.577517	27.63119	5.9294721	FAM64A	family with sequence similarity 64 member A
38205	5.70E-14	1.33E-16	12.5719629	27.61548	5.898725	CCNB2	cyclin B2
11932	5.92E-14	1.39E-16	12.5552634	27.56824	4.4933289	ANGPT2	angiopoietin 2
37144	6.00E-14	1.43E-16	12.5472043	27.54543	5.9316011	FAM64A	family with sequence similarity 64 member A
16463	6.20E-14	1.49E-16	-12.5328222	27.5047	-2.1151582	AACS	acetoacetyl-CoA synthetase
39821	6.48E-14	1.57E-16	-12.5144397	27.4526	-4.5106033	STX1A	syntaxin 1A
20734	6.73E-14	1.65E-16	12.4980103	27.406	3.6899824	IKBIP	IKBKB interacting protein
42789	6.89E-14	1.70E-16	-12.4868548	27.37433	-4.9044609	TBR1	"T-box, brain 1"
24521	7.07E-14	1.76E-16	12.4747361	27.33992	4.9862945	IQGAP2	IQ motif containing GTPase activating protein 2
32788	7.54E-14	1.89E-16	12.449707	27.26877	6.0333538	CRNDE	colorectal neoplasia differentially expressed (non-protein coding)
24761	7.65E-14	1.94E-16	12.4418406	27.24639	4.8160466	CDK1	cyclin dependent kinase 1
12759	8.17E-14	2.09E-16	-12.4159211	27.1726	-5.5663601	HTR2C	5-hydroxytryptamine receptor 2C
9501	9.18E-14	2.37E-16	-12.3729408	27.05004	-3.0168067	STXBP1	syntaxin binding protein 1
5667	9.34E-14	2.43E-16	12.3640855	27.02475	4.8210539	CD93	CD93 molecule
41125	9.37E-14	2.46E-16	-12.3601353	27.01347	-4.9367107	GLS2	glutaminase 2
17840	9.85E-14	2.60E-16	12.3399223	26.95571	5.9060952	FAM64A	family with sequence similarity 64 member A
19951	9.91E-14	2.64E-16	12.3351048	26.94193	5.6279466	KIF20A	kinesin family member 20A
18455	9.97E-14	2.68E-16	-12.3300091	26.92736	-2.9145396	PPP3CA	protein phosphatase 3 catalytic subunit alpha
37764	1.11E-13	3.00E-16	-12.2911415	26.81608	-2.5039855	CACNB1	calcium voltage-gated channel auxiliary subunit beta 1
28138	1.13E-13	3.09E-16	12.2817828	26.78926	5.8790289	FAM64A	family with sequence similarity 64 member A
10027	1.23E-13	3.40E-16	-12.249042	26.69532	-2.747436	BTBD9	BTB domain containing 9
22088	1.23E-13	3.41E-16	-12.2475311	26.69099	-3.6790244		
16939	1.25E-13	3.51E-16	-12.2379019	26.66333	-3.5902238	GOT1	glutamic-oxaloacetic transaminase 1
1842	1.26E-13	3.56E-16	12.2329797	26.64919	3.3101087	SOAT1	sterol O-acyltransferase 1
30603	1.44E-13	4.11E-16	-12.184033	26.50838	-5.6704938	OLFM3	olfactomedin 3
1221	1.44E-13	4.13E-16	-12.1824866	26.50393	-3.3425948	KIF12	kinesin family member 12
39578	1.51E-13	4.36E-16	-12.1639664	26.45056	-4.4049558	MATK	megakaryocyte-associated tyrosine kinase
23567	1.58E-13	4.59E-16	12.1461468	26.39917	5.4038034	ANKRD22	ankyrin repeat domain 22
4672	1.58E-13	4.63E-16	12.1438334	26.39249	5.8026545	FAM64A	family with sequence similarity 64 member A
42708	1.68E-13	4.95E-16	-12.1205373	26.32524	-2.7464629	PPP3CA	protein phosphatase 3 catalytic subunit alpha
40260	1.71E-13	5.08E-16	-12.111911	26.30031	-1.6498777	PIN1	"peptidylprolyl cis/trans isomerase, NIMA-interacting 1"
6646	1.86E-13	5.59E-16	12.0793799	26.20623	4.7151917	CDK1	cyclin dependent kinase 1
10542	1.91E-13	5.77E-16	-12.0687521	26.17546	-5.416689	MFSD4A	major facilitator superfamily domain containing 4A
3269	2.10E-13	6.43E-16	-12.0323119	26.06986	-2.3070979	RAB40AL	"RAB40A, member RAS oncogene family-like"
33614	2.10E-13	6.45E-16	-12.0312651	26.06682	-3.7009496	ITPKA	inositol-trisphosphate 3-kinase A
4326	2.13E-13	6.57E-16	-12.0247637	26.04796	-5.790371		
37203	2.18E-13	6.77E-16	-12.0146098	26.01849	-3.7164187	RAB6B	"RAB6B, member RAS oncogene family"
19892	2.29E-13	7.17E-16	11.9954346	25.9628	5.7951827	FAM64A	family with sequence similarity 64 member A
2213	2.31E-13	7.28E-16	11.9900047	25.94702	4.7154812	CDK1	cyclin dependent kinase 1
32261	2.79E-13	8.85E-16	-11.9242817	25.75571	-2.949168	NSF	"N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
39481	2.97E-13	9.50E-16	-11.9006259	25.68671	-4.866361		
21351	3.18E-13	1.02E-15	-11.8755649	25.61353	-4.8847541	STX1A	syntaxin 1A
9423	3.25E-13	1.06E-15	-11.8632519	25.57754	-2.3605319	PREPL	prolyl endopeptidase-like
12667	3.25E-13	1.06E-15	11.8627506	25.57608	5.6047593	KIF20A	kinesin family member 20A
16828	3.26E-13	1.08E-15	-11.8566424	25.55822	-3.3370257	GABARAPL1	GABA type A receptor associated protein like 1
22539	3.26E-13	1.09E-15	11.8555662	25.55507	5.368892		
43850	3.26E-13	1.09E-15	-11.8551983	25.554	-3.7488676	STAT4	signal transducer and activator of transcription 4
39736	3.27E-13	1.10E-15	11.8517342	25.54386	6.0451254	MELK	maternal embryonic leucine zipper kinase
38466	3.30E-13	1.11E-15	11.8468911	25.5297	5.3743743	E2F7	E2F transcription factor 7
31453	3.32E-13	1.13E-15	11.8411384	25.51286	2.6474177	ANO6	anoctamin 6
2844	3.32E-13	1.14E-15	-11.8400079	25.50955	-5.2503408	ABCC12	ATP binding cassette subfamily C member 12
36151	3.34E-13	1.15E-15	11.8357989	25.49724	5.3484457	KIF20A	kinesin family member 20A
17390	3.64E-13	1.26E-15	-11.8051923	25.40758	-2.7787159	CDKN2D	cyclin dependent kinase inhibitor 2D
22730	3.65E-13	1.27E-15	11.8019667	25.39812	2.3536392	RP2	retinitis pigmentosa 2 (X-linked recessive)
20044	3.75E-13	1.32E-15	-11.7909668	25.36587	-2.9373812	PAK1	p21 (RAC1) activated kinase 1
20194	3.91E-13	1.38E-15	11.7750586	25.31919	1.9349342	NUP37	nucleoporin 37
3679	3.91E-13	1.39E-15	-11.7726804	25.3122	-1.9773136	WDR7	WD repeat domain 7
29830	4.13E-13	1.48E-15	-11.7525271	25.25301	-3.6364975	STXBP5	syntaxin binding protein 5
8711	4.24E-13	1.53E-15	11.7414434	25.22043	6.199565	E2F2	E2F transcription factor 2
16302	4.35E-13	1.58E-15	-11.7306742	25.18876	-2.049915	FAM126B	family with sequence similarity 126 member B
44322	4.40E-13	1.60E-15	-11.7253288	25.17304	-4.4081381	STX1A	syntaxin 1A
21616	4.43E-13	1.63E-15	11.7191241	25.15478	2.8659393	FAM122B	family with sequence similarity 122B
5444	4.43E-13	1.64E-15	-11.716829	25.14803	-3.2372179	BAIAP2	BAI1 associated protein 2
33265	4.43E-13	1.64E-15	-11.716775	25.14787	-2.8653606	PRDM2	PR/SET domain 2
12308	4.49E-13	1.68E-15	11.7101328	25.12831	2.5065873	CALD1	caldesmon 1
36707	4.50E-13	1.69E-15	11.7067175	25.11826	5.412896	KIF20A	kinesin family member 20A
15591	4.50E-13	1.70E-15	-11.7057149	25.1153	-1.4484053	RNF220	ring finger protein 220
6939	4.59E-13	1.74E-15	-11.697132	25.09002	-1.6497455	RNF220	ring finger protein 220
26131	4.68E-13	1.79E-15	-11.6889663	25.06596	-2.61785	ANKRD24	ankyrin repeat domain 24
24636	4.74E-13	1.82E-15	11.6828175	25.04784	4.9978769	CFI	complement factor I
24927	4.93E-13	1.91E-15	-11.6674912	25.00264	-2.1004877	RHOBTB2	Rho related BTB domain containing 2
35754	5.17E-13	2.01E-15	-11.6495255	24.94962	-4.3789692	SYNPO	synaptopodin
22310	5.26E-13	2.06E-15	11.6418585	24.92698	1.8175175	NUP160	nucleoporin 160
25855	5.32E-13	2.10E-15	11.6355755	24.90842	2.8519758	VIM	vimentin
35082	5.32E-13	2.10E-15	-11.6345204	24.9053	-3.950955	STXBP1	syntaxin binding protein 1
3846	5.57E-13	2.22E-15	11.6160211	24.85063	5.1878127	ASPM	abnormal spindle microtubule assembly
38749	5.57E-13	2.23E-15	11.615504	24.8491	4.5847735	TUBA1C	tubulin alpha 1c
40445	5.67E-13	2.28E-15	-11.6079117	24.82664	-2.1832545	MDH1	malate dehydrogenase 1
25756	5.99E-13	2.42E-15	11.5875522	24.76639	5.0667271	MS4A6A	membrane spanning 4-domains A6A
35933	6.11E-13	2.49E-15	11.5791536	24.74152	5.8550128	CFI	complement factor I
17317	6.21E-13	2.54E-15	-11.5722504	24.72107	-2.7426508	MAP3K10	mitogen-activated protein kinase kinase kinase 10
5250	6.39E-13	2.63E-15	-11.5607603	24.68701	-2.513703	KLC1	kinesin light chain 1
25777	6.46E-13	2.67E-15	11.555551	24.67157	3.7998037	COL4A2	collagen type IV alpha 2 chain
32359	6.52E-13	2.71E-15	11.5506345	24.65699	2.1872989	DTYMK	deoxythymidylate kinase
2867	6.53E-13	2.74E-15	11.547207	24.64682	4.9620555	KIF20A	kinesin family member 20A
30416	6.53E-13	2.74E-15	-11.5464623	24.64461	-2.9723194	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2
34967	6.54E-13	2.76E-15	11.5442929	24.63818	2.8285874	RAB13	"RAB13, member RAS oncogene family"
32401	6.54E-13	2.78E-15	11.542553	24.63302	2.6193482	CASP6	caspase 6
40436	6.54E-13	2.80E-15	-11.5391934	24.62305	-2.003373	SH3GLB2	SH3 domain containing GRB2 like endophilin B2
32992	6.54E-13	2.82E-15	11.5374936	24.618	4.3488749	CDK1	cyclin dependent kinase 1
1168	6.54E-13	2.82E-15	-11.5373795	24.61766	-2.4167574	TTC7B	tetratricopeptide repeat domain 7B
18919	6.86E-13	2.97E-15	-11.5200281	24.56615	-2.2733582	MAP2K1	mitogen-activated protein kinase kinase 1
30680	6.86E-13	2.99E-15	11.5180918	24.5604	4.2782121	CDK1	cyclin dependent kinase 1
33153	6.90E-13	3.02E-15	-11.5144982	24.54973	-3.4186861	CBX7	chromobox 7
43582	6.97E-13	3.07E-15	11.5095753	24.5351	4.3278581	CDK1	cyclin dependent kinase 1
27893	6.99E-13	3.09E-15	-11.5072259	24.52812	-4.1261826		
7966	7.01E-13	3.11E-15	11.5044763	24.51995	4.9719886	DTL	denticleless E3 ubiquitin protein ligase homolog
4259	7.04E-13	3.14E-15	11.5014585	24.51098	3.3103284	SPARC	secreted protein acidic and cysteine rich
7124	7.11E-13	3.19E-15	-11.4966767	24.49676	-3.914909		
6656	7.23E-13	3.26E-15	11.4894296	24.47521	1.7868005	CYP20A1	cytochrome P450 family 20 subfamily A member 1
40548	7.28E-13	3.30E-15	-11.4856155	24.46387	-3.3397533	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1
5940	7.47E-13	3.41E-15	11.4740714	24.42952	1.7986809	HYAL2	hyaluronoglucosaminidase 2
4782	7.47E-13	3.42E-15	11.4739075	24.42903	4.9604425	KIF18A	kinesin family member 18A
43277	7.55E-13	3.47E-15	11.4683576	24.41251	5.7897738	UHRF1	ubiquitin like with PHD and ring finger domains 1
24462	8.33E-13	3.86E-15	11.4338995	24.30985	2.4758865	IRAK4	interleukin 1 receptor associated kinase 4
6001	8.33E-13	3.87E-15	-11.4328692	24.30678	-3.0269628	TEF	"TEF, PAR bZIP transcription factor"
28680	9.03E-13	4.21E-15	-11.4047774	24.22296	-3.2056601	SH2D5	SH2 domain containing 5
9681	9.38E-13	4.40E-15	-11.3906183	24.18067	-3.7883914	TUBA4A	tubulin alpha 4a
40958	9.63E-13	4.56E-15	11.3790159	24.146	4.2554478	CDK1	cyclin dependent kinase 1
23052	9.63E-13	4.56E-15	11.3789491	24.1458	3.3492443	CLIC1	chloride intracellular channel 1
12485	9.66E-13	4.59E-15	11.3765301	24.13857	5.8731038	TNFRSF12A	TNF receptor superfamily member 12A
15273	1.04E-12	4.98E-15	-11.3499403	24.05904	-4.0246427	KIAA0513	KIAA0513
5830	1.06E-12	5.08E-15	-11.3432257	24.03894	-4.4713702	FLJ33534	uncharacterized LOC285150
20525	1.11E-12	5.36E-15	-11.3257105	23.98648	-2.9400468	PRRT1	proline rich transmembrane protein 1
33925	1.12E-12	5.44E-15	11.3204672	23.97077	2.9547585	PRKD3	protein kinase D3
39927	1.12E-12	5.46E-15	-11.3198347	23.96887	-4.8252284	KLHL1	kelch like family member 1
12341	1.14E-12	5.57E-15	-11.3128886	23.94805	-5.645573	SULT4A1	sulfotransferase family 4A member 1
9339	1.16E-12	5.69E-15	11.3059821	23.92734	5.4617493	FCGBP	Fc fragment of IgG binding protein
4502	1.20E-12	5.92E-15	11.2931376	23.88881	4.2809368	CDK1	cyclin dependent kinase 1
41688	1.21E-12	6.02E-15	-11.287765	23.87269	-2.0757586	ATP6V1A	ATPase H+ transporting V1 subunit A
29471	1.24E-12	6.16E-15	-11.2797883	23.84874	-2.9937865	PPP3CB	protein phosphatase 3 catalytic subunit beta
18725	1.24E-12	6.24E-15	11.2759224	23.83713	2.333041	MPZL1	myelin protein zero like 1
43517	1.24E-12	6.24E-15	11.275537	23.83598	4.266242	CDK1	cyclin dependent kinase 1
10682	1.27E-12	6.41E-15	11.266956	23.8102	5.7672461	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
3705	1.27E-12	6.45E-15	11.264819	23.80378	1.8449754		
14400	1.27E-12	6.48E-15	-11.2632091	23.79895	-2.9789869	SERP2	stress-associated endoplasmic reticulum protein family member 2
13935	1.36E-12	6.93E-15	-11.2416719	23.7342	-4.8285117	SNCB	synuclein beta
6558	1.40E-12	7.20E-15	-11.2291457	23.69652	-3.0054152		
32524	1.41E-12	7.25E-15	11.2265757	23.68878	4.428551	KIAA0101	KIAA0101
44349	1.53E-12	7.90E-15	-11.1987124	23.60487	-2.1107479	PLEKHM3	pleckstrin homology domain containing M3
33502	1.62E-12	8.43E-15	-11.177414	23.54066	-2.0475076	ATP6V0A1	ATPase H+ transporting V0 subunit a1
2955	1.63E-12	8.48E-15	-11.1753669	23.53449	-2.2721384	DGKZ	diacylglycerol kinase zeta
7522	1.70E-12	8.89E-15	11.1600439	23.48825	1.9839469	PALLD	"palladin, cytoskeletal associated protein"
21344	1.71E-12	9.00E-15	-11.156197	23.47664	-3.9043974	RASAL1	RAS protein activator like 1
7145	1.71E-12	9.05E-15	11.1544804	23.47146	2.5086436	TSPAN6	tetraspanin 6
41476	1.73E-12	9.16E-15	-11.1502638	23.45872	-3.9493218	EXTL1	exostosin like glycosyltransferase 1
21044	1.73E-12	9.25E-15	-11.1470666	23.44907	-4.5916479	CA11	carbonic anhydrase 11
30330	1.73E-12	9.28E-15	-11.1460219	23.44591	-1.9233883	NDEL1	nudE neurodevelopment protein 1 like 1
34054	1.76E-12	9.47E-15	-11.1396601	23.42669	-2.4369933	MAPRE3	microtubule associated protein RP/EB family member 3
39172	1.76E-12	9.49E-15	11.1388451	23.42423	3.1933568	PRIM2	primase (DNA) subunit 2
2629	1.80E-12	9.74E-15	11.1304289	23.3988	2.4818579	PDIA4	protein disulfide isomerase family A member 4
6174	1.81E-12	9.82E-15	-11.1276082	23.39027	-3.1164022	GABARAPL1	GABA type A receptor associated protein like 1
16755	1.92E-12	1.05E-14	11.1063304	23.32592	5.9472307	CENPA	centromere protein A
22913	1.93E-12	1.06E-14	11.1029433	23.31567	4.2275406	CDK1	cyclin dependent kinase 1
10990	1.93E-12	1.06E-14	11.1023144	23.31377	4.699793	DTL	denticleless E3 ubiquitin protein ligase homolog
33729	1.96E-12	1.08E-14	-11.0955783	23.29338	-5.4913466	HS3ST4	heparan sulfate-glucosamine 3-sulfotransferase 4
44166	1.98E-12	1.10E-14	-11.0915669	23.28123	-4.1805939	CES4A	carboxylesterase 4A
18627	2.02E-12	1.13E-14	-11.0827536	23.25454	-3.6372162	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta
18076	2.10E-12	1.18E-14	-11.0687835	23.21222	-3.0733918	ITPR1	"inositol 1,4,5-trisphosphate receptor type 1"
6830	2.13E-12	1.19E-14	-11.0640638	23.19791	-2.2939587	BRWD1	bromodomain and WD repeat domain containing 1
22025	2.22E-12	1.25E-14	-11.0487549	23.15149	-5.8667546		
2086	2.24E-12	1.27E-14	-11.0442232	23.13774	-4.7169355	SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1
15822	2.28E-12	1.30E-14	11.036856	23.11538	5.0466054	DTL	denticleless E3 ubiquitin protein ligase homolog
36864	2.37E-12	1.35E-14	11.0238112	23.07578	3.4113143	NTN1	netrin 1
1551	2.37E-12	1.36E-14	11.0227729	23.07262	5.2338677	PLEK2	pleckstrin 2
14184	2.38E-12	1.37E-14	-11.0201806	23.06475	-1.3767512		
