ID	adj.P.Val	P.Value	t	B	logFC	Gene	Gene.title
ILMN_1765829	2.34E-03	3.26E-05	4.3251488	2.1541	0.3938094	NUFIP2	"NUFIP2, FMR1 interacting protein 2"
ILMN_1689725	2.35E-03	3.31E-05	-4.3212404	2.14009	-0.6234007	RPLP1	ribosomal protein lateral stalk subunit P1
ILMN_1754921	2.35E-03	3.32E-05	4.3210019	2.13923	0.6940361	FAM43B	family with sequence similarity 43 member B
ILMN_1739154	2.37E-03	3.36E-05	4.3173037	2.12598	0.3982302	LSAMP	limbic system-associated membrane protein
ILMN_1783818	2.37E-03	3.38E-05	4.3160039	2.12132	0.6706923		
ILMN_1779376	2.46E-03	3.52E-05	4.305289	2.08297	0.3304354	GSK3B	glycogen synthase kinase 3 beta
ILMN_1685258	2.49E-03	3.60E-05	-4.3001614	2.06464	-0.3440984	TMEM14B	transmembrane protein 14B
ILMN_1709936	2.49E-03	3.61E-05	-4.2987718	2.05968	-0.4401903	LYRM7	LYR motif containing 7
ILMN_1815666	2.50E-03	3.64E-05	4.2970888	2.05367	0.2571578	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
ILMN_1687636	2.50E-03	3.68E-05	4.2938554	2.04212	0.6967118	ABCA2	ATP binding cassette subfamily A member 2
ILMN_1746578	2.50E-03	3.69E-05	-4.293579	2.04113	-0.3594579	SLC23A2	solute carrier family 23 member 2
ILMN_1675669	2.50E-03	3.71E-05	-4.292024	2.03559	-0.2603766	IBTK	inhibitor of Bruton tyrosine kinase
ILMN_1660852	2.50E-03	3.72E-05	-4.2914101	2.03339	-0.448411	ZC3H6	zinc finger CCCH-type containing 6
ILMN_1664449	2.56E-03	3.83E-05	-4.2839248	2.00671	-0.3815884	ALG5	"ALG5, dolichyl-phosphate beta-glucosyltransferase"
ILMN_1714905	2.65E-03	3.98E-05	-4.2736838	1.97024	-0.4380376		
ILMN_1679378	2.66E-03	4.03E-05	-4.2709934	1.96068	-0.2309818	HNRNPL	heterogeneous nuclear ribonucleoprotein L
ILMN_1800881	2.74E-03	4.17E-05	-4.2616643	1.92753	-0.4014914	FAIM	Fas apoptotic inhibitory molecule
ILMN_1692168	2.76E-03	4.23E-05	-4.258254	1.91543	-0.2579189	UBE2Z	ubiquitin conjugating enzyme E2 Z
ILMN_1738150	2.80E-03	4.31E-05	-4.2533049	1.89787	-0.3012624	SUMO2	small ubiquitin-like modifier 2
ILMN_1679841	2.81E-03	4.34E-05	-4.251781	1.89247	-0.3115297	SIVA1	SIVA1 apoptosis inducing factor
ILMN_1739876	2.81E-03	4.36E-05	4.2502747	1.88713	0.2052401	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
ILMN_1673455	2.85E-03	4.45E-05	4.2451384	1.86894	0.4934938	RASAL2	RAS protein activator like 2
ILMN_1720088	2.96E-03	4.64E-05	-4.2339425	1.82934	-0.364008	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
ILMN_1794282	2.97E-03	4.69E-05	4.2316086	1.8211	0.6894592	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
ILMN_1694798	3.00E-03	4.76E-05	-4.2277941	1.80763	-0.3804021	TMEM267	transmembrane protein 267
ILMN_1799488	3.05E-03	4.87E-05	-4.2217908	1.78645	-0.376018	ZNF383	zinc finger protein 383
ILMN_1700811	3.06E-03	4.90E-05	4.2199612	1.78	0.3411921	UBFD1	ubiquitin family domain containing 1
ILMN_1683883	3.06E-03	4.93E-05	-4.2181702	1.77368	-0.3729515	ACY1	aminoacylase 1
ILMN_1789961	3.08E-03	4.99E-05	-4.2151673	1.7631	-0.3822662	RETSAT	retinol saturase
ILMN_1655834	3.10E-03	5.05E-05	-4.2122232	1.75274	-0.3492742	HSPB11	heat shock protein family B (small) member 11
ILMN_1793349	3.42E-03	5.60E-05	-4.1853362	1.6583	-0.433252	MOB1B	MOB kinase activator 1B
ILMN_1683305	3.42E-03	5.62E-05	-4.1840043	1.65363	-0.3864455	COMMD2	COMM domain containing 2
ILMN_1692026	3.53E-03	5.83E-05	-4.1746989	1.62106	-0.3715415	KMT5B	lysine methyltransferase 5B
ILMN_1751589	3.57E-03	5.92E-05	-4.1704266	1.60612	-0.52568	NUDCD2	NudC domain containing 2
ILMN_1772113	3.58E-03	5.97E-05	-4.1683308	1.59879	-0.2317121	U2AF1	U2 small nuclear RNA auxiliary factor 1
ILMN_1739234	3.58E-03	6.00E-05	4.167068	1.59438	0.3424049	TP53BP1	tumor protein p53 binding protein 1
ILMN_1688098	3.58E-03	6.03E-05	4.1656438	1.58941	0.2918261	TBC1D4	TBC1 domain family member 4
ILMN_1807939	3.66E-03	6.18E-05	-4.1592957	1.56725	-0.3209433	MAGEF1	MAGE family member F1
ILMN_1670439	3.68E-03	6.26E-05	-4.1559602	1.55562	-0.2291118	FYTTD1	forty-two-three domain containing 1
ILMN_1675085	3.74E-03	6.43E-05	-4.1488116	1.53071	-0.2817176	UBA6	ubiquitin like modifier activating enzyme 6
ILMN_1739854	3.74E-03	6.43E-05	-4.1487487	1.53049	-0.3405487	KATNBL1	katanin regulatory subunit B1 like 1
ILMN_1718079	3.74E-03	6.47E-05	4.1471675	1.52499	0.6395145	HOXB1	homeobox B1
ILMN_1659199	3.74E-03	6.48E-05	4.1468863	1.52401	1.1959736	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
ILMN_1698533	3.77E-03	6.56E-05	4.1436675	1.51281	0.2630389	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
ILMN_1718069	3.98E-03	6.96E-05	-4.1280953	1.45871	-0.2722043	MIS12	"MIS12, kinetochore complex component"
ILMN_1699249	4.03E-03	7.07E-05	-4.1235919	1.44309	-0.4492591	ZNF649	zinc finger protein 649
ILMN_1741422	4.11E-03	7.25E-05	-4.1170434	1.4204	-0.3935618		
ILMN_1709800	4.26E-03	7.54E-05	-4.1068112	1.385	-0.542265	POMZP3	POM121 and ZP3 fusion
ILMN_1731714	4.27E-03	7.60E-05	-4.1046658	1.37759	-0.5870766	CREB5	cAMP responsive element binding protein 5
ILMN_1654685	4.33E-03	7.73E-05	4.1000042	1.36149	0.988433	MCTP1	multiple C2 and transmembrane domain containing 1
ILMN_1804332	4.33E-03	7.77E-05	4.0986179	1.35671	0.1966484	GPR137	G protein-coupled receptor 137
ILMN_1804610	4.37E-03	7.88E-05	-4.0948877	1.34384	-0.205991	NFX1	"nuclear transcription factor, X-box binding 1"
ILMN_1806691	4.38E-03	7.93E-05	4.0932786	1.33829	0.6144509	GHSR	growth hormone secretagogue receptor
ILMN_1714393	4.57E-03	8.31E-05	4.0807784	1.29524	0.4158796	RAB24	"RAB24, member RAS oncogene family"
ILMN_1698470	4.58E-03	8.39E-05	-4.0782753	1.28663	-0.5358038	SYAP1	synapse associated protein 1
ILMN_1721921	4.58E-03	8.41E-05	-4.0776871	1.28461	-0.3046289	BLMH	bleomycin hydrolase
